time	V(vout)
Step Information: Run=0  (Run: 1/65)
9.523290545955163e-001	1.553853e+000
9.523292349413499e-001	2.771844e+000
9.523292985745537e-001	3.185466e+000
9.523293003128566e-001	3.195408e+000
9.523293026305938e-001	3.207234e+000
9.523293054397684e-001	3.220622e+000
9.523293098879433e-001	3.239163e+000
9.523293164823399e-001	3.259324e+000
9.523293286370601e-001	3.283140e+000
9.523293317627490e-001	3.286695e+000
9.523293360324829e-001	3.289203e+000
9.523293410846286e-001	3.291224e+000
9.523293464733800e-001	3.292672e+000
9.523293521321047e-001	3.293684e+000
9.523293608638987e-001	3.294716e+000
9.523293698205613e-001	3.295408e+000
9.523293832720535e-001	3.296058e+000
9.523293985074124e-001	3.296517e+000
9.523294216384043e-001	3.296935e+000
9.523294493612000e-001	3.297230e+000
9.523294928763481e-001	3.297492e+000
9.523295478719609e-001	3.297676e+000
9.523296380937524e-001	3.297834e+000
9.523297580844484e-001	3.297942e+000
9.523299669739469e-001	3.298032e+000
9.523302590727761e-001	3.298090e+000
9.523318558949417e-001	3.298166e+000
9.523339461689764e-001	3.298185e+000
9.523381267170458e-001	3.298193e+000
9.523464878131844e-001	3.298195e+000
9.608915280669362e-001	3.298195e+000
9.706571530669362e-001	3.298196e+000
9.804227780669362e-001	3.298197e+000
9.950712155669362e-001	3.298198e+000
1.009719653066936e+000	3.298199e+000
1.029250903066936e+000	3.298200e+000
1.048782153066936e+000	3.298201e+000
1.073196215566936e+000	3.298202e+000
1.102493090566936e+000	3.298203e+000
1.131789965566936e+000	3.298204e+000
1.165969653066936e+000	3.298205e+000
1.200149340566936e+000	3.298206e+000
1.234329028066936e+000	3.298207e+000
1.273391528066936e+000	3.298207e+000
1.312454028066936e+000	3.298207e+000
1.351516528066936e+000	3.298204e+000
1.380813403066936e+000	3.298195e+000
1.410110278066936e+000	3.298146e+000
1.414993090566936e+000	3.295055e+000
1.415603442129436e+000	3.293911e+000
1.416824145254436e+000	3.293388e+000
1.419265551504436e+000	3.296348e+000
1.419270761518902e+000	3.295437e+000
1.419270924331854e+000	3.295312e+000
1.419271249957758e+000	3.294858e+000
1.419271529343808e+000	3.294324e+000
1.419271599190320e+000	3.294127e+000
1.419271738883345e+000	3.293536e+000
1.419271923415567e+000	3.292469e+000
1.419271954701749e+000	3.292196e+000
1.419272017274115e+000	3.291365e+000
1.419272108014323e+000	3.289502e+000
1.419272175751878e+000	3.287087e+000
1.419272214623601e+000	3.284623e+000
1.419272240132590e+000	3.281824e+000
1.419272264422820e+000	3.277335e+000
1.419272284382583e+000	3.270926e+000
1.419272301132146e+000	3.261287e+000
1.419272315403076e+000	3.246447e+000
1.419272328614332e+000	3.221543e+000
1.419272343298779e+000	3.175407e+000
1.419272357739444e+000	3.108961e+000
1.419272376645333e+000	2.999893e+000
1.419272398482308e+000	2.860536e+000
1.419272423196049e+000	2.696016e+000
1.419272467142901e+000	2.398146e+000
1.419272552417678e+000	1.816201e+000
1.419272722967233e+000	6.573528e-001
1.419272788825488e+000	2.341980e-001
1.419272823070924e+000	5.279578e-002
1.419272833080149e+000	2.272539e-002
1.419272843182583e+000	1.139334e-002
1.419272846701186e+000	9.440754e-003
1.419272851235511e+000	7.963222e-003
1.419272854836743e+000	7.092607e-003
1.419272859243132e+000	6.301871e-003
1.419272864269195e+000	5.619654e-003
1.419272869483883e+000	5.089791e-003
1.419272876812878e+000	4.540849e-003
1.419272884383898e+000	4.128024e-003
1.419272895955587e+000	3.684402e-003
1.419272907973827e+000	3.366704e-003
1.419272928572216e+000	3.008002e-003
1.419272948639695e+000	2.782528e-003
1.419272988774655e+000	2.515925e-003
1.419273036965221e+000	2.331675e-003
1.419273133346354e+000	2.150435e-003
1.419273291429417e+000	2.013382e-003
1.419273607595543e+000	1.909284e-003
1.419274239927796e+000	1.838561e-003
1.419275504592301e+000	1.797980e-003
1.419278033921311e+000	1.778182e-003
1.419283092579330e+000	1.770933e-003
1.419293209895369e+000	1.769279e-003
1.443984291075227e+000	1.768168e-003
1.468398353575227e+000	1.766502e-003
1.492812416075227e+000	1.765040e-003
1.517226478575227e+000	1.763755e-003
1.541640541075227e+000	1.762626e-003
1.566054603575227e+000	1.761636e-003
1.590468666075227e+000	1.760765e-003
1.614882728575227e+000	1.760001e-003
1.639296791075227e+000	1.759330e-003
1.663710853575227e+000	1.758741e-003
1.688124916075227e+000	1.758227e-003
1.712538978575227e+000	1.757794e-003
1.736953041075227e+000	1.757475e-003
1.761367103575227e+000	1.757382e-003
1.785781166075227e+000	1.757793e-003
1.810195228575227e+000	1.759319e-003
1.834609291075227e+000	1.763342e-003
1.859023353575227e+000	1.774281e-003
1.878554603575227e+000	1.808265e-003
1.883437416075227e+000	1.846033e-003
1.888320228575227e+000	1.939112e-003
1.888949653624055e+000	1.993335e-003
1.889216682432649e+000	2.052436e-003
1.889521858213899e+000	2.188394e-003
1.889598152159212e+000	2.255048e-003
1.889655372618196e+000	2.387037e-003
1.889664909361360e+000	2.433008e-003
1.889683982847688e+000	2.584824e-003
1.889688751219270e+000	2.667856e-003
1.889698287962434e+000	2.973801e-003
1.889700384705905e+000	3.233952e-003
1.889704578192846e+000	4.311952e-003
1.889704792074177e+000	4.460369e-003
1.889705236097321e+000	4.978637e-003
1.889705357508908e+000	5.205772e-003
1.889705496265009e+000	5.583190e-003
1.889705773777210e+000	6.612184e-003
1.889705817173226e+000	6.855370e-003
1.889705903965259e+000	7.593538e-003
1.889706004318995e+000	8.856348e-003
1.889706074605165e+000	1.013777e-002
1.889706087649315e+000	1.047775e-002
1.889706113737616e+000	1.146707e-002
1.889706165914218e+000	1.452328e-002
1.889706205969940e+000	1.867409e-002
1.889706231708511e+000	2.362588e-002
1.889706249695206e+000	2.983724e-002
1.889706264430843e+000	3.870917e-002
1.889706277801100e+000	5.273190e-002
1.889706290882636e+000	7.691412e-002
1.889706305440997e+000	1.214132e-001
1.889706320136257e+000	1.877671e-001
1.889706340221954e+000	3.028505e-001
1.889706363095380e+000	4.488855e-001
1.889706388136935e+000	6.158147e-001
1.889706429926189e+000	8.991470e-001
1.889706513504697e+000	1.469643e+000
1.889706680661714e+000	2.606120e+000
1.889706747371289e+000	3.039552e+000
1.889706782465140e+000	3.233369e+000
1.889706793565596e+000	3.270208e+000
1.889706804469055e+000	3.285923e+000
1.889706808846737e+000	3.289700e+000
1.889706811998078e+000	3.291269e+000
1.889706814286946e+000	3.291959e+000
1.889706816846424e+000	3.292583e+000
1.889706820785082e+000	3.293354e+000
1.889706824342860e+000	3.293901e+000
1.889706830455261e+000	3.294611e+000
1.889706836725700e+000	3.295148e+000
1.889706846870896e+000	3.295753e+000
1.889706857542846e+000	3.296186e+000
1.889706874908837e+000	3.296643e+000
1.889706893246602e+000	3.296949e+000
1.889706925177761e+000	3.297271e+000
1.889706958312837e+000	3.297470e+000
1.889707024582989e+000	3.297686e+000
1.889707108907905e+000	3.297831e+000
1.889707277557739e+000	3.297960e+000
1.889707585333180e+000	3.298058e+000
1.889708200884061e+000	3.298126e+000
1.889709431985824e+000	3.298166e+000
1.889711894189349e+000	3.298186e+000
1.889716818596400e+000	3.298193e+000
1.889726667410502e+000	3.298195e+000
1.894749562602649e+000	3.298195e+000
1.904515187602649e+000	3.298196e+000
1.914280812602649e+000	3.298197e+000
1.924046437602649e+000	3.298197e+000
1.938694875102649e+000	3.298198e+000
1.953343312602649e+000	3.298199e+000
1.972874562602649e+000	3.298200e+000
1.992405812602649e+000	3.298201e+000
2.016819875102649e+000	3.298202e+000
2.046116750102649e+000	3.298203e+000
2.080296437602649e+000	3.298204e+000
2.114476125102649e+000	3.298205e+000
2.148655812602649e+000	3.298206e+000
2.182835500102649e+000	3.298207e+000
2.221898000102649e+000	3.298207e+000
2.265843312602649e+000	3.298206e+000
2.300023000102649e+000	3.298202e+000
2.329319875102649e+000	3.298188e+000
2.348851125102649e+000	3.298135e+000
2.353733937602649e+000	3.298083e+000
2.354344289165149e+000	3.298067e+000
2.355564992290149e+000	3.298004e+000
2.355870168071399e+000	3.297963e+000
2.356499593120227e+000	3.297807e+000
2.356614034038195e+000	3.297681e+000
2.356633107524524e+000	3.297635e+000
2.356671254497180e+000	3.297470e+000
2.356683175426135e+000	3.297366e+000
2.356687943797717e+000	3.297262e+000
2.356697480540881e+000	3.296910e+000
2.356699243508702e+000	3.296695e+000
2.356702769444344e+000	3.295848e+000
2.356703026285507e+000	3.295705e+000
2.356703539967832e+000	3.295228e+000
2.356703668388414e+000	3.295055e+000
2.356703925229577e+000	3.294545e+000
2.356704148569411e+000	3.293936e+000
2.356704204404370e+000	3.293713e+000
2.356704316074287e+000	3.293053e+000
2.356704457854166e+000	3.291797e+000
2.356704543094914e+000	3.290669e+000
2.356704557002692e+000	3.290401e+000
2.356704584818247e+000	3.289656e+000
2.356704640449357e+000	3.287403e+000
2.356704695948927e+000	3.283375e+000
2.356704730633632e+000	3.278319e+000
2.356704754012367e+000	3.271573e+000
2.356704771200448e+000	3.262242e+000
2.356704785410509e+000	3.248179e+000
2.356704798506045e+000	3.224589e+000
2.356704813366063e+000	3.179703e+000
2.356704827454113e+000	3.116308e+000
2.356704847379642e+000	3.002355e+000
2.356704869296908e+000	2.862973e+000
2.356704893738534e+000	2.700372e+000
2.356704936721243e+000	2.409119e+000
2.356705020626284e+000	1.836502e+000
2.356705188436366e+000	6.950958e-001
2.356705254915253e+000	2.627876e-001
2.356705290100484e+000	6.747416e-002
2.356705301545790e+000	2.748967e-002
2.356705309938627e+000	1.427990e-002
2.356705313343598e+000	1.161800e-002
2.356705318377569e+000	9.279626e-003
2.356705321974708e+000	8.081905e-003
2.356705326380598e+000	7.035450e-003
2.356705331165041e+000	6.198506e-003
2.356705336689020e+000	5.497090e-003
2.356705344120249e+000	4.822596e-003
2.356705352277936e+000	4.305481e-003
2.356705364553954e+000	3.779987e-003
2.356705377732046e+000	3.406716e-003
2.356705399295550e+000	3.020288e-003
2.356705422003519e+000	2.769064e-003
2.356705467419457e+000	2.480773e-003
2.356705514533398e+000	2.310335e-003
2.356705608761282e+000	2.141122e-003
2.356705755118238e+000	2.014724e-003
2.356706047832151e+000	1.914340e-003
2.356706633259976e+000	1.843198e-003
2.356707804115625e+000	1.800832e-003
2.356710145826925e+000	1.779512e-003
2.356714829249524e+000	1.771251e-003
2.356724196094722e+000	1.769167e-003
2.380945549387089e+000	1.768209e-003
2.405359611887089e+000	1.766539e-003
2.429773674387089e+000	1.765072e-003
2.454187736887089e+000	1.763784e-003
2.478601799387089e+000	1.762653e-003
2.503015861887089e+000	1.761659e-003
2.527429924387089e+000	1.760786e-003
2.551843986887089e+000	1.760020e-003
2.576258049387089e+000	1.759347e-003
2.600672111887089e+000	1.758757e-003
2.625086174387089e+000	1.758242e-003
2.649500236887089e+000	1.757806e-003
2.673914299387089e+000	1.757484e-003
2.698328361887089e+000	1.757386e-003
2.722742424387089e+000	1.757782e-003
2.747156486887089e+000	1.759277e-003
2.771570549387089e+000	1.763231e-003
2.795984611887089e+000	1.773917e-003
2.815515861887089e+000	1.806046e-003
2.820398674387089e+000	1.839549e-003
2.825281486887089e+000	1.898738e-003
2.825310097116581e+000	1.908313e-003
2.825882301706425e+000	1.947552e-003
2.826492653268925e+000	2.014344e-003
2.826645241159550e+000	2.048595e-003
2.826950416940800e+000	2.174638e-003
2.827045784372440e+000	2.260820e-003
2.827093468088261e+000	2.365345e-003
2.827117309946171e+000	2.480079e-003
2.827129230875126e+000	2.592424e-003
2.827133999246708e+000	2.697929e-003
2.827143535989872e+000	3.060680e-003
2.827145258175556e+000	3.290707e-003
2.827148702546925e+000	4.208119e-003
2.827148926177116e+000	4.348290e-003
2.827149373437498e+000	4.814295e-003
2.827149485252593e+000	4.979640e-003
2.827149708882784e+000	5.475976e-003
2.827149955962765e+000	6.234766e-003
2.827150011054935e+000	6.490481e-003
2.827150121239276e+000	7.242274e-003
2.827150223606850e+000	8.183450e-003
2.827150249129429e+000	8.520502e-003
2.827150300174587e+000	9.484809e-003
2.827150361998743e+000	1.124765e-002
2.827150415152287e+000	1.376951e-002
2.827150449736525e+000	1.658588e-002
2.827150473740992e+000	1.988028e-002
2.827150492819597e+000	2.419819e-002
2.827150509367849e+000	3.041159e-002
2.827150524136035e+000	3.983990e-002
2.827150537663310e+000	5.491987e-002
2.827150550889866e+000	8.086618e-002
2.827150565328632e+000	1.273402e-001
2.827150580511595e+000	1.980751e-001
2.827150599677973e+000	3.093983e-001
2.827150622391561e+000	4.551827e-001
2.827150647842151e+000	6.250563e-001
2.827150691770967e+000	9.230807e-001
2.827150779628600e+000	1.522647e+000
2.827150955343867e+000	2.713336e+000
2.827151020136278e+000	3.139603e+000
2.827151020645825e+000	3.142577e+000
2.827151021664918e+000	3.148684e+000
2.827151022861779e+000	3.156348e+000
2.827151024300830e+000	3.164700e+000
2.827151026436910e+000	3.176550e+000
2.827151028559114e+000	3.188011e+000
2.827151032790755e+000	3.209194e+000
2.827151039436859e+000	3.237843e+000
2.827151046883846e+000	3.261113e+000
2.827151056423675e+000	3.280303e+000
2.827151059840275e+000	3.285112e+000
2.827151062681127e+000	3.287700e+000
2.827151065475898e+000	3.289275e+000
2.827151067940319e+000	3.290371e+000
2.827151070484580e+000	3.291281e+000
2.827151073252090e+000	3.292082e+000
2.827151075940963e+000	3.292718e+000
2.827151079518890e+000	3.293400e+000
2.827151083071345e+000	3.293940e+000
2.827151088335406e+000	3.294562e+000
2.827151093668880e+000	3.295038e+000
2.827151102921885e+000	3.295637e+000
2.827151111373091e+000	3.296027e+000
2.827151125703146e+000	3.296474e+000
2.827151140549629e+000	3.296779e+000
2.827151170242593e+000	3.297157e+000
2.827151196993487e+000	3.297366e+000
2.827151250495273e+000	3.297596e+000
2.827151322180069e+000	3.297763e+000
2.827151465549660e+000	3.297915e+000
2.827151722285085e+000	3.298029e+000
2.827152235755936e+000	3.298108e+000
2.827153262697639e+000	3.298157e+000
2.827155316581044e+000	3.298182e+000
2.827159424347855e+000	3.298193e+000
2.827167639881476e+000	3.298195e+000
2.835563915242042e+000	3.298195e+000
2.845329540242042e+000	3.298196e+000
2.855095165242042e+000	3.298197e+000
2.869743602742042e+000	3.298198e+000
2.884392040242042e+000	3.298199e+000
2.903923290242042e+000	3.298200e+000
2.923454540242042e+000	3.298201e+000
2.947868602742042e+000	3.298202e+000
2.977165477742042e+000	3.298203e+000
3.006462352742042e+000	3.298204e+000
3.040642040242042e+000	3.298205e+000
3.074821727742042e+000	3.298206e+000
3.109001415242042e+000	3.298207e+000
3.148063915242042e+000	3.298207e+000
3.187126415242042e+000	3.298207e+000
3.226188915242042e+000	3.298204e+000
3.255485790242042e+000	3.298195e+000
3.279899852742042e+000	3.298167e+000
3.284782665242042e+000	3.298147e+000
3.289665477742042e+000	3.298117e+000
3.290275829304542e+000	3.298108e+000
3.291496532429542e+000	3.298043e+000
3.293937938679542e+000	3.297778e+000
3.294033306111182e+000	3.297719e+000
3.294080989827003e+000	3.297637e+000
3.294104831684913e+000	3.297559e+000
3.294114368428077e+000	3.297495e+000
3.294133441914405e+000	3.297289e+000
3.294139402378883e+000	3.297161e+000
3.294141786564674e+000	3.297048e+000
3.294146554936256e+000	3.296698e+000
3.294147529064465e+000	3.296538e+000
3.294149477320885e+000	3.295993e+000
3.294149770043973e+000	3.295842e+000
3.294150355490148e+000	3.295383e+000
3.294150501851691e+000	3.295215e+000
3.294150794574779e+000	3.294721e+000
3.294151024887634e+000	3.294192e+000
3.294151082465848e+000	3.294002e+000
3.294151197622276e+000	3.293437e+000
3.294151377632774e+000	3.292098e+000
3.294151474808431e+000	3.290989e+000
3.294151489433849e+000	3.290740e+000
3.294151518684685e+000	3.290047e+000
3.294151577186357e+000	3.287995e+000
3.294151634227981e+000	3.284478e+000
3.294151671410619e+000	3.279981e+000
3.294151696655050e+000	3.274014e+000
3.294151715118154e+000	3.265826e+000
3.294151730064844e+000	3.253726e+000
3.294151743373736e+000	3.234318e+000
3.294151756788033e+000	3.200566e+000
3.294151770943532e+000	3.144665e+000
3.294151788902668e+000	3.049472e+000
3.294151808522112e+000	2.928733e+000
3.294151830535302e+000	2.784263e+000
3.294151863461054e+000	2.562586e+000
3.294151925529561e+000	2.139780e+000
3.294152049666577e+000	1.290970e+000
3.294152136801051e+000	6.986524e-001
3.294152190948550e+000	3.394641e-001
3.294152221383973e+000	1.515707e-001
3.294152237888735e+000	6.615260e-002
3.294152246292749e+000	3.622333e-002
3.294152254376796e+000	1.949832e-002
3.294152258849939e+000	1.422477e-002
3.294152262867818e+000	1.147786e-002
3.294152267812461e+000	9.238068e-003
3.294152272778624e+000	7.717037e-003
3.294152278724893e+000	6.510242e-003
3.294152286288001e+000	5.490629e-003
3.294152294907807e+000	4.734603e-003
3.294152307045033e+000	4.058294e-003
3.294152321217712e+000	3.564029e-003
3.294152341976754e+000	3.126901e-003
3.294152367352594e+000	2.808974e-003
3.294152406029379e+000	2.532869e-003
3.294152455639405e+000	2.334701e-003
3.294152534783041e+000	2.166880e-003
3.294152641502088e+000	2.049484e-003
3.294152821769801e+000	1.953212e-003
3.294153077644524e+000	1.888874e-003
3.294153543804097e+000	1.839033e-003
3.294155809780975e+000	1.785624e-003
3.294158831083478e+000	1.773896e-003
3.294164873688485e+000	1.769276e-003
3.319871666005442e+000	1.768102e-003
3.344285728505442e+000	1.766445e-003
3.368699791005442e+000	1.764990e-003
3.393113853505442e+000	1.763712e-003
3.417527916005442e+000	1.762589e-003
3.441941978505442e+000	1.761604e-003
3.466356041005442e+000	1.760738e-003
3.490770103505442e+000	1.759978e-003
3.515184166005442e+000	1.759310e-003
3.539598228505442e+000	1.758724e-003
3.564012291005442e+000	1.758214e-003
3.588426353505442e+000	1.757784e-003
3.612840416005442e+000	1.757471e-003
3.637254478505442e+000	1.757392e-003
3.661668541005442e+000	1.757834e-003
3.686082603505442e+000	1.759427e-003
3.710496666005442e+000	1.763610e-003
3.734910728505442e+000	1.775052e-003
3.754441978505442e+000	1.812992e-003
3.759324791005442e+000	1.872951e-003
3.764207603505442e+000	2.033057e-003
3.764283897450754e+000	2.071654e-003
3.764436485341379e+000	2.217535e-003
3.764474632314035e+000	2.273656e-003
3.764553310445139e+000	2.461730e-003
3.764569999745676e+000	2.611668e-003
3.764574768117258e+000	2.732334e-003
3.764584304860422e+000	3.163786e-003
3.764585802958223e+000	3.448050e-003
3.764588799153825e+000	4.623203e-003
3.764588942022237e+000	4.760931e-003
3.764589227759062e+000	5.253490e-003
3.764589444501857e+000	5.805142e-003
3.764589615677197e+000	6.432741e-003
3.764589658471032e+000	6.658113e-003
3.764589744058702e+000	7.315571e-003
3.764589864779589e+000	8.700343e-003
3.764589942057421e+000	1.001008e-002
3.764589955466381e+000	1.034283e-002
3.764589982284302e+000	1.131857e-002
3.764590035920145e+000	1.433708e-002
3.764590076823234e+000	1.841403e-002
3.764590102949685e+000	2.324779e-002
3.764590121117499e+000	2.927102e-002
3.764590135969766e+000	3.783513e-002
3.764590149409805e+000	5.130501e-002
3.764590162473664e+000	7.447700e-002
3.764590177145299e+000	1.177918e-001
3.764590191572667e+000	1.816899e-001
3.764590212752203e+000	3.021036e-001
3.764590235628917e+000	4.477448e-001
3.764590260796341e+000	6.154745e-001
3.764590301535236e+000	8.916322e-001
3.764590383013027e+000	1.447836e+000
3.764590545968610e+000	2.557151e+000
3.764590613520778e+000	3.000910e+000
3.764590649797016e+000	3.209985e+000
3.764590663381148e+000	3.263407e+000
3.764590671993103e+000	3.281428e+000
3.764590676388109e+000	3.286828e+000
3.764590679603272e+000	3.289208e+000
3.764590682087800e+000	3.290334e+000
3.764590684911793e+000	3.291304e+000
3.764590690299472e+000	3.292677e+000
3.764590695570205e+000	3.293650e+000
3.764590702121621e+000	3.294477e+000
3.764590710998506e+000	3.295241e+000
3.764590721019059e+000	3.295810e+000
3.764590736240856e+000	3.296362e+000
3.764590752843616e+000	3.296739e+000
3.764590781074094e+000	3.297121e+000
3.764590810761661e+000	3.297357e+000
3.764590870136795e+000	3.297616e+000
3.764590927774254e+000	3.297756e+000
3.764591043049173e+000	3.297895e+000
3.764591212145898e+000	3.297995e+000
3.764591550339349e+000	3.298076e+000
3.764593579500055e+000	3.298170e+000
3.764596285047663e+000	3.298188e+000
3.764601696142879e+000	3.298194e+000
3.764612518333312e+000	3.298195e+000
3.770131835453714e+000	3.298195e+000
3.779897460453714e+000	3.298196e+000
3.789663085453714e+000	3.298196e+000
3.804311522953714e+000	3.298198e+000
3.818959960453714e+000	3.298198e+000
3.833608397953714e+000	3.298199e+000
3.853139647953714e+000	3.298200e+000
3.877553710453714e+000	3.298202e+000
3.901967772953714e+000	3.298203e+000
3.931264647953714e+000	3.298204e+000
3.965444335453714e+000	3.298205e+000
3.999624022953714e+000	3.298206e+000
4.033803710453714e+000	3.298206e+000
4.072866210453714e+000	3.298207e+000
4.111928710453714e+000	3.298207e+000
4.155874022953714e+000	3.298205e+000
4.185170897953714e+000	3.298199e+000
4.209584960453714e+000	3.298182e+000
4.224233397953714e+000	3.298128e+000
4.229116210453714e+000	3.298063e+000
4.229144820683207e+000	3.298073e+000
4.230479964726175e+000	3.298006e+000
4.230785140507425e+000	3.297956e+000
4.231414565556253e+000	3.297781e+000
4.231452712528910e+000	3.297735e+000
4.231536159031595e+000	3.297579e+000
4.231545695774759e+000	3.297529e+000
4.231564769261087e+000	3.297380e+000
4.231569537632669e+000	3.297301e+000
4.231579074375834e+000	3.297014e+000
4.231582054608072e+000	3.296852e+000
4.231583246700968e+000	3.296692e+000
4.231585630886759e+000	3.296223e+000
4.231585972713642e+000	3.296105e+000
4.231586656367409e+000	3.295757e+000
4.231586827280850e+000	3.295636e+000
4.231587169107733e+000	3.295244e+000
4.231587741444868e+000	3.294286e+000
4.231587791657137e+000	3.294112e+000
4.231587892081678e+000	3.293708e+000
4.231588007543850e+000	3.293037e+000
4.231588158693985e+000	3.291789e+000
4.231588185333518e+000	3.291453e+000
4.231588238612585e+000	3.290457e+000
4.231588302488769e+000	3.288616e+000
4.231588361405872e+000	3.285616e+000
4.231588401030564e+000	3.281874e+000
4.231588425221905e+000	3.277627e+000
4.231588445163794e+000	3.271384e+000
4.231588461444678e+000	3.262362e+000
4.231588475659668e+000	3.248277e+000
4.231588488845577e+000	3.224605e+000
4.231588503602811e+000	3.180129e+000
4.231588517732273e+000	3.116609e+000
4.231588537743487e+000	3.002226e+000
4.231588559680169e+000	2.862734e+000
4.231588584105133e+000	2.700241e+000
4.231588627108391e+000	2.408846e+000
4.231588711042065e+000	1.836034e+000
4.231588878909413e+000	6.942610e-001
4.231588945368543e+000	2.621797e-001
4.231588980537120e+000	6.712781e-002
4.231588991946779e+000	2.740040e-002
4.231589000409172e+000	1.418181e-002
4.231589003796704e+000	1.155525e-002
4.231589008824407e+000	9.241670e-003
4.231589012417873e+000	8.054825e-003
4.231589016827818e+000	7.014934e-003
4.231589021618126e+000	6.182468e-003
4.231589027145158e+000	5.484945e-003
4.231589034584668e+000	4.813518e-003
4.231589042747194e+000	4.298761e-003
4.231589055036177e+000	3.775183e-003
4.231589068223128e+000	3.403237e-003
4.231589089805936e+000	3.017931e-003
4.231589112529157e+000	2.767381e-003
4.231589157975601e+000	2.479850e-003
4.231589205312168e+000	2.309265e-003
4.231589299985300e+000	2.140099e-003
4.231589447362324e+000	2.013701e-003
4.231589742116371e+000	1.913515e-003
4.231590331624465e+000	1.842653e-003
4.231591510640654e+000	1.800532e-003
4.231593868673032e+000	1.779379e-003
4.231598584737788e+000	1.771219e-003
4.231608016867300e+000	1.769179e-003
4.255896090728282e+000	1.768203e-003
4.280310153228282e+000	1.766534e-003
4.304724215728282e+000	1.765068e-003
4.329138278228282e+000	1.763780e-003
4.353552340728282e+000	1.762649e-003
4.377966403228282e+000	1.761656e-003
4.402380465728282e+000	1.760784e-003
4.426794528228282e+000	1.760018e-003
4.451208590728282e+000	1.759345e-003
4.475622653228282e+000	1.758755e-003
4.500036715728282e+000	1.758240e-003
4.524450778228282e+000	1.757805e-003
4.548864840728282e+000	1.757483e-003
4.573278903228282e+000	1.757386e-003
4.597692965728282e+000	1.757784e-003
4.622107028228282e+000	1.759284e-003
4.646521090728282e+000	1.763247e-003
4.670935153228282e+000	1.773967e-003
4.690466403228282e+000	1.806321e-003
4.695349215728282e+000	1.840390e-003
4.700232028228282e+000	1.900885e-003
4.700260638457774e+000	1.911048e-003
4.700832843047618e+000	1.953250e-003
4.701443194610118e+000	2.027180e-003
4.701595782500743e+000	2.070914e-003
4.701910495025157e+000	2.229931e-003
4.701977252227305e+000	2.362920e-003
4.702001094085215e+000	2.475791e-003
4.702013015014170e+000	2.586026e-003
4.702017783385752e+000	2.687018e-003
4.702027320128916e+000	3.027407e-003
4.702029129616205e+000	3.241691e-003
4.702032748590783e+000	4.086089e-003
4.702033007822364e+000	4.226899e-003
4.702033526285526e+000	4.696608e-003
4.702033655901317e+000	4.867888e-003
4.702033915132898e+000	5.372843e-003
4.702034135138431e+000	5.956990e-003
4.702034190139814e+000	6.169606e-003
4.702034300142581e+000	6.790000e-003
4.702034437516526e+000	7.939261e-003
4.702034526021463e+000	9.025088e-003
4.702034543151906e+000	9.330016e-003
4.702034577412792e+000	1.021317e-002
4.702034638830688e+000	1.263277e-002
4.702034686434533e+000	1.587794e-002
4.702034716681528e+000	1.959733e-002
4.702034737318354e+000	2.402637e-002
4.702034753865705e+000	3.004917e-002
4.702034768463637e+000	3.907770e-002
4.702034781922025e+000	5.352204e-002
4.702034795091529e+000	7.840995e-002
4.702034809587164e+000	1.235972e-001
4.702034824464796e+000	1.915528e-001
4.702034844007775e+000	3.040625e-001
4.702034866892102e+000	4.504338e-001
4.702034891936397e+000	6.174290e-001
4.702034934472419e+000	9.058750e-001
4.702035019544463e+000	1.486525e+000
4.702035189688552e+000	2.642489e+000
4.702035255772712e+000	3.066747e+000
4.702035289968783e+000	3.258818e+000
4.702035289997919e+000	3.258950e+000
4.702035290114462e+000	3.259417e+000
4.702035290269853e+000	3.259969e+000
4.702035290580636e+000	3.260962e+000
4.702035291202200e+000	3.262764e+000
4.702035292442420e+000	3.266040e+000
4.702035294400818e+000	3.270489e+000
4.702035298317614e+000	3.277477e+000
4.702035302799207e+000	3.283244e+000
4.702035307225852e+000	3.287035e+000
4.702035312104618e+000	3.289754e+000
4.702035317135714e+000	3.291605e+000
4.702035322356302e+000	3.292881e+000
4.702035329122750e+000	3.293982e+000
4.702035337366039e+000	3.294869e+000
4.702035347568458e+000	3.295576e+000
4.702035360984653e+000	3.296162e+000
4.702035378088331e+000	3.296623e+000
4.702035401544077e+000	3.297001e+000
4.702035432746707e+000	3.297295e+000
4.702035477459313e+000	3.297534e+000
4.702035539738386e+000	3.297715e+000
4.702035633426173e+000	3.297858e+000
4.702035770756950e+000	3.297964e+000
4.702035989489318e+000	3.298045e+000
4.702036329216943e+000	3.298102e+000
4.702037875621652e+000	3.298169e+000
4.702039671750317e+000	3.298184e+000
4.702043264007647e+000	3.298193e+000
4.702050448522306e+000	3.298195e+000
4.709393022504237e+000	3.298195e+000
4.719158647504237e+000	3.298196e+000
4.728924272504237e+000	3.298197e+000
4.743572710004237e+000	3.298198e+000
4.758221147504237e+000	3.298199e+000
4.772869585004237e+000	3.298199e+000
4.792400835004237e+000	3.298201e+000
4.816814897504237e+000	3.298202e+000
4.841228960004237e+000	3.298203e+000
4.870525835004237e+000	3.298204e+000
4.904705522504237e+000	3.298205e+000
4.938885210004237e+000	3.298206e+000
4.973064897504237e+000	3.298206e+000
4.997478960004237e+000	3.298207e+000
5.000000000000000e+000	3.298207e+000
Step Information: Run=37  (Run: 38/65)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.240859e-005
1.999999943436137e-009	1.646926e-004
